2023-05-19 21:33:20,902 - common - INFO - Start training
2023-05-19 21:33:20,931 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 21:33:46,009 - common - DEBUG - PS updated model, worker loss: nan (Worker_2), weight norm: weights norm nan
2023-05-19 21:33:46,273 - common - DEBUG - PS got update from Worker_1, 16/100 (16/600), epoch 1/6
2023-05-19 21:33:46,295 - common - DEBUG - PS updated model, worker loss: nan (Worker_1), weight norm: weights norm nan
2023-05-19 21:33:46,310 - common - DEBUG - PS got update from Worker_4, 16/100 (16/600), epoch 1/6
2023-05-19 21:33:46,317 - common - DEBUG - PS updated model, worker loss: nan (Worker_4), weight norm: weights norm nan
2023-05-19 21:33:46,568 - common - DEBUG - PS got update from Worker_3, 16/100 (16/600), epoch 1/6
2023-05-19 21:33:46,576 - common - DEBUG - PS updated model, worker loss: nan (Worker_3), weight norm: weights norm nan
2023-05-19 21:33:46,707 - common - DEBUG - PS got update from Worker_6, 16/100 (16/600), epoch 1/6
2023-05-19 21:33:46,715 - common - DEBUG - PS updated model, worker loss: nan (Worker_6), weight norm: weights norm nan
2023-05-19 21:33:46,879 - common - DEBUG - PS got update from Worker_5, 17/100 (17/600), epoch 1/6
2023-05-19 21:33:46,897 - common - DEBUG - PS updated model, worker loss: nan (Worker_5), weight norm: weights norm nan
2023-05-19 21:33:47,762 - common - DEBUG - PS got update from Worker_2, 17/100 (17/600), epoch 1/6
2023-05-19 21:33:47,766 - common - DEBUG - PS updated model, worker loss: nan (Worker_2), weight norm: weights norm nan
2023-05-19 21:33:47,959 - common - DEBUG - PS got update from Worker_4, 17/100 (17/600), epoch 1/6
2023-05-19 21:33:47,965 - common - DEBUG - PS updated model, worker loss: nan (Worker_4), weight norm: weights norm nan
2023-05-19 21:33:48,055 - common - DEBUG - PS got update from Worker_1, 17/100 (17/600), epoch 1/6
